user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
2495,24.0,0,1,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24027.272727272728,51876.470588235294,11,17,0,0,0,0,0,7,10,9,4
2497,24.0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32870.58823529412,53400.0,17,11,0,0,0,0,3,4,12,7,4
2498,28.0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,24713.333333333332,14764.285714285714,25,8,6,4,0,0,14,5,28,9,1
2499,24.0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43827.77777777778,35730.0,18,10,0,0,0,0,5,2,13,6,4
2501,28.0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,40977.77777777778,40860.0,18,10,0,0,0,0,7,0,10,9,4
2534,24.0,0,3,3,2,1,1,1,1,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,38773.913043478264,50880.0,23,5,0,0,0,0,6,1,16,3,4
2535,23.0,1,2,2,0,0,1,1,1,0,0,5,4,2,10,6,1,0,0,0,0,0,0,0,0,37892.0,66300.0,25,3,0,0,0,0,7,0,16,3,3
2536,22.0,0,1,1,0,0,0,0,0,0,0,7,1,0,3,3,1,0,0,0,0,0,0,0,0,37100.0,47840.0,18,10,0,0,0,0,3,4,13,6,4
2537,22.0,0,2,2,0,0,0,0,0,0,1,6,2,1,5,7,0,0,0,0,0,0,0,0,0,32245.0,62662.5,20,8,0,0,0,0,4,3,15,4,4
2538,24.0,0,3,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35640.90909090909,60350.0,22,6,0,0,0,0,6,1,15,4,4
2539,23.0,1,2,3,0,1,1,1,1,0,0,3,1,1,2,8,0,0,0,0,0,0,0,0,0,37745.454545454544,52633.333333333336,22,6,0,0,0,0,6,1,15,4,4
2540,28.0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32482.352941176472,54000.0,17,11,0,0,0,0,3,4,13,6,4
2542,21.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,39016.666666666664,52450.0,24,4,0,0,0,0,6,1,16,3,4
2543,27.0,1,3,3,0,0,0,2,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,35326.086956521736,66740.0,23,5,0,0,0,0,5,2,16,3,4
2544,24.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40168.42105263158,42555.555555555555,19,9,0,0,0,0,3,4,16,3,4
2545,21.0,1,1,2,2,0,1,1,2,0,0,3,0,0,4,7,0,0,0,0,0,0,0,0,0,40052.0,48300.0,25,3,0,0,0,0,6,1,17,2,4
2546,27.0,0,3,3,0,2,1,2,1,0,0,5,1,4,6,2,0,0,0,0,0,0,0,0,0,31300.0,98750.0,24,4,0,0,0,0,6,1,16,3,3
2547,27.0,0,1,3,0,0,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,30028.571428571428,51842.857142857145,14,14,0,0,0,0,4,3,9,10,4
2548,35.0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30853.846153846152,49673.333333333336,13,15,0,0,0,0,3,4,10,9,4
2549,38.0,0,3,3,2,2,1,2,2,0,0,3,2,0,3,7,0,0,0,0,0,0,0,0,0,33278.94736842105,57100.0,19,9,0,0,0,0,6,1,12,7,4
2550,24.0,0,1,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35606.25,48041.666666666664,16,12,0,0,0,0,5,2,9,10,4
2551,20.0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,41482.35294117647,40090.90909090909,17,11,0,0,0,0,4,3,12,7,4
2552,20.0,0,3,3,2,2,1,2,2,0,0,5,4,6,10,11,21,0,0,0,0,0,0,0,0,36807.692307692305,44513.333333333336,13,15,0,0,0,0,2,5,11,8,2
2553,24.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32200.0,47487.5,12,16,0,0,0,0,1,6,9,10,4
2554,39.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44190.90909090909,38829.41176470588,11,17,0,0,0,0,3,4,8,11,4
2556,23.0,0,3,3,1,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
2557,24.0,0,2,2,0,1,1,0,0,0,0,4,2,1,10,10,2,0,0,0,0,0,0,0,0,23575.0,53956.25,12,16,0,0,0,0,5,2,6,13,3
2559,34.0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,36157.142857142855,45714.28571428572,14,14,0,0,0,0,3,4,11,8,4
2560,23.0,1,3,1,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35007.692307692305,118000.0,26,2,0,0,0,0,7,0,17,2,4
2561,28.0,0,0,3,0,0,0,1,1,0,1,6,2,2,3,1,1,0,0,0,0,0,0,0,0,33039.13043478261,77260.0,23,5,0,0,0,0,7,0,14,5,4
2562,34.0,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,39360.0,54066.666666666664,25,3,0,0,0,0,6,1,17,2,4
2563,24.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39700.0,43160.0,18,10,0,0,0,0,6,1,11,8,4
2564,17.0,0,0,2,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38857.142857142855,43014.28571428572,14,14,0,0,0,0,2,5,11,8,4
2565,20.0,0,0,1,1,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,47820.0,23725.0,20,8,0,0,0,0,4,3,15,4,4
2566,18.0,0,0,0,0,0,0,1,1,0,0,4,1,0,3,4,1,0,0,0,0,0,0,0,0,38377.27272727273,50316.666666666664,22,6,0,0,0,0,5,2,15,4,4
2567,24.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51292.307692307695,31960.0,13,15,0,0,0,0,4,3,8,11,4
2568,24.0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45333.333333333336,33020.0,18,10,0,0,0,0,4,3,13,6,4
2569,24.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41850.0,41173.333333333336,12,15,0,0,0,0,3,3,9,10,4
2570,18.0,0,2,2,2,2,1,1,1,0,1,11,11,11,18,22,35,0,0,0,0,0,0,0,0,42109.09090909091,36633.333333333336,22,6,0,0,0,0,7,0,13,6,2
2571,22.0,0,3,2,0,2,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36973.333333333336,45507.692307692305,15,13,0,0,0,0,4,3,9,10,4
2572,25.0,1,1,3,0,0,1,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,34704.545454545456,63783.333333333336,22,6,0,0,0,0,6,1,14,5,4
2573,29.0,1,1,3,0,0,0,1,0,0,0,3,4,6,10,14,4,0,0,0,0,0,0,0,0,19678.571428571428,62192.857142857145,14,14,0,0,0,0,4,3,9,10,3
2574,24.0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31380.0,46244.444444444445,10,18,0,0,0,0,2,5,8,11,4
2576,21.0,0,1,3,0,0,1,1,0,0,0,2,3,4,4,7,1,0,0,0,0,0,0,0,0,46466.666666666664,36787.5,12,16,0,0,0,0,3,4,8,11,3
2577,31.0,1,0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38368.181818181816,50350.0,22,6,0,0,0,0,6,1,14,5,4
2578,24.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49400.0,41875.0,3,12,0,0,0,0,0,3,3,8,4
2579,24.0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36400.0,49100.0,18,10,0,0,0,0,4,3,13,6,4
2580,24.0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38978.94736842105,45066.666666666664,19,9,0,0,0,0,5,2,13,6,4
2581,27.0,0,2,1,0,0,0,2,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,28947.82608695652,96080.0,23,5,0,0,0,0,6,1,15,4,4
2583,28.0,0,0,1,0,0,1,0,0,0,0,3,4,6,12,9,4,0,0,0,0,0,0,0,0,27300.0,62009.09090909091,17,11,0,0,0,0,5,2,10,9,3
2586,24.0,0,3,3,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39214.28571428572,46100.0,21,7,0,0,0,0,5,2,15,4,4
2589,47.0,0,1,1,0,0,0,0,0,0,0,3,1,0,6,5,1,0,0,0,0,0,0,0,0,30036.842105263157,63944.444444444445,19,9,0,0,0,0,6,1,11,8,4
2591,23.0,0,2,1,0,0,1,1,0,0,0,4,2,2,3,1,0,0,0,0,0,0,0,0,0,33927.27272727273,66633.33333333333,22,6,0,0,0,0,5,2,15,4,4
2593,31.0,0,2,3,1,1,1,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,24726.25,17355.263157894737,24,9,5,5,0,0,12,7,25,12,1
2594,24.0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50138.88888888889,24370.0,18,10,0,0,0,0,2,5,16,3,4
2595,24.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37352.17391304348,57420.0,23,5,0,0,0,0,7,0,14,5,4
2596,51.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41581.25,40075.0,16,12,0,0,0,0,2,5,12,7,4
2597,31.0,1,2,2,1,1,1,2,0,0,0,0,2,2,7,10,2,0,0,0,0,0,0,0,0,41120.0,40723.07692307692,15,13,0,0,0,0,5,2,9,10,3
2598,29.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41275.0,40800.0,8,20,0,0,0,0,0,7,8,11,4
2599,32.0,0,1,1,0,0,1,1,0,0,0,2,1,1,3,5,0,0,0,0,0,0,0,0,0,34515.78947368421,54488.88888888889,19,9,0,0,0,0,6,1,12,7,4
2600,35.0,1,2,1,0,0,1,2,0,0,0,3,0,1,2,4,1,0,0,0,0,0,0,0,0,37068.181818181816,55116.666666666664,22,6,0,0,0,0,6,1,16,3,4
2602,22.0,0,3,3,2,2,1,2,2,0,0,4,0,1,4,6,0,0,0,0,0,0,0,0,0,45785.0,28812.5,20,8,0,0,0,0,4,3,16,3,4
2603,27.0,1,3,2,0,0,0,0,1,0,0,3,1,4,5,2,4,0,0,0,0,0,0,0,0,24511.11111111111,70500.0,18,10,0,0,0,0,5,2,11,8,3
2606,24.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35766.666666666664,44812.5,12,16,0,0,0,0,3,4,9,10,4
2608,29.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25190.909090909092,51123.529411764706,11,17,0,0,0,0,3,4,8,11,4
2609,26.0,0,1,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,43832.0,16800.0,25,3,0,0,0,0,7,0,16,3,4
2611,36.0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,51813.333333333336,28384.615384615383,15,13,0,0,0,0,5,2,10,9,4
2613,22.0,0,3,3,0,0,1,2,1,0,0,4,2,0,4,9,2,0,0,0,0,0,0,0,0,38210.0,47750.0,20,8,0,0,0,0,3,4,16,3,3
2614,27.0,0,2,1,1,1,1,1,0,0,1,11,11,11,18,22,35,0,0,1,0,0,0,0,1,25211.764705882353,65236.36363636364,17,11,0,0,0,0,4,3,11,8,2
2615,27.0,0,1,0,2,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,38432.0,61800.0,25,3,0,0,0,0,6,1,17,2,4
2616,24.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34026.666666666664,48907.692307692305,15,13,0,0,0,0,4,3,10,9,4
2617,24.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25769.23076923077,54080.0,13,15,0,0,0,0,4,3,9,10,4
2619,24.0,0,1,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23350.0,50705.555555555555,10,18,0,0,0,0,2,5,6,13,4
2620,46.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41958.333333333336,34800.0,24,4,0,0,0,0,5,2,17,2,4
2621,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36189.47368421053,50955.555555555555,19,9,0,0,0,0,4,3,13,6,4
2622,20.0,1,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26400.0,60316.666666666664,16,12,0,0,0,0,4,3,11,8,4
2623,28.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39893.75,42325.0,16,12,0,0,0,0,3,4,12,7,4
2624,21.0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,38665.0,46612.5,20,8,0,0,0,0,4,3,14,5,4
2625,21.0,0,1,1,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35964.705882352944,48618.181818181816,17,11,0,0,0,0,4,3,11,8,4
2626,24.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37925.0,42140.0,8,20,0,0,0,0,2,5,6,13,4
2627,24.0,0,2,2,0,0,1,2,1,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,21580.0,45143.47826086957,5,23,0,0,0,0,3,4,2,17,4
2628,18.0,0,3,3,2,2,1,2,2,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,44537.5,39495.0,8,20,0,0,0,0,2,5,6,13,4
2629,20.0,0,3,3,2,2,1,2,2,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,45081.818181818184,25733.333333333332,22,6,0,0,0,0,5,2,15,4,4
2630,23.0,0,1,1,0,1,1,1,0,0,0,6,1,2,3,1,0,0,0,0,0,0,0,0,0,23530.0,50605.555555555555,10,18,0,0,0,0,2,5,7,12,4
2631,32.0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
2632,42.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,40233.333333333336,43042.857142857145,21,7,0,0,0,0,5,2,15,4,4
2634,24.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400.0,51788.88888888889,10,18,0,0,0,0,2,5,7,12,4
2635,24.0,0,3,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39132.0,55966.666666666664,25,3,0,0,0,0,6,1,17,2,4
2636,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35530.0,75780.0,20,5,0,0,0,0,6,0,12,5,4
2637,21.0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30176.923076923078,50260.0,13,15,0,0,0,0,5,2,6,13,4
2638,28.0,1,2,3,1,1,1,2,1,0,0,6,3,2,2,2,1,0,0,0,0,0,0,0,0,17028.571428571428,64842.857142857145,14,14,0,0,0,0,4,3,8,11,3
2639,28.0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30700.0,48612.5,12,16,0,0,0,0,2,5,9,10,4
2640,36.0,0,2,2,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15028.57142857143,49571.42857142857,7,21,0,0,0,0,2,5,4,15,4
2642,20.0,1,2,2,1,1,1,1,0,0,0,3,2,3,4,2,0,0,0,0,0,0,0,0,0,48431.818181818184,13450.0,22,6,0,0,0,0,6,1,15,4,4
2645,28.0,0,0,3,0,0,1,1,0,0,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,38995.454545454544,48050.0,22,6,0,0,0,0,5,2,16,3,4
2647,24.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47355.555555555555,29380.0,18,10,0,0,0,0,4,3,13,6,4
2649,24.0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35241.666666666664,45206.25,12,16,0,0,0,0,3,4,8,11,4
2650,22.0,0,3,1,0,1,0,1,2,0,0,5,3,2,7,7,0,0,0,0,0,0,0,0,0,38538.88888888889,45250.0,18,10,0,0,0,0,5,2,12,7,3
2651,27.0,0,3,3,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,35007.692307692305,118000.0,26,2,0,0,0,0,7,0,17,2,4
2652,24.0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38895.23809523809,47057.142857142855,21,7,0,0,0,0,5,2,15,4,4
2654,39.0,0,2,0,0,0,0,2,1,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,39700.0,42171.42857142857,14,14,0,0,0,0,3,4,10,9,4
2655,24.0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,30658.823529411766,56818.181818181816,17,11,0,0,0,0,3,4,12,7,4
2656,39.0,1,2,1,0,0,1,1,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,37673.68421052631,47822.22222222222,19,9,0,0,0,0,4,3,15,4,4
2658,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49483.333333333336,28466.666666666668,6,9,0,0,0,0,1,2,5,7,4
2662,24.0,0,2,1,0,0,0,0,1,0,0,5,2,2,6,7,2,0,0,0,0,0,0,0,0,34221.05263157895,55111.11111111111,19,9,0,0,0,0,5,2,13,6,3
2663,17.0,0,3,3,1,2,1,2,1,0,0,5,2,0,2,3,0,0,0,0,0,0,0,0,0,37254.545454545456,54433.333333333336,22,6,0,0,0,0,7,0,13,6,4
2665,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37681.818181818184,52866.666666666664,22,6,0,0,0,0,3,4,17,2,4
2666,23.0,0,3,1,0,0,0,1,0,0,0,5,0,1,5,5,0,0,0,0,0,0,0,0,0,43516.666666666664,36290.0,18,10,0,0,0,0,5,2,12,7,4
2667,22.0,1,1,1,0,0,1,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,37977.27272727273,51783.333333333336,22,6,0,0,0,0,7,0,13,6,4
2668,28.0,1,1,2,0,0,1,1,0,0,0,2,2,4,0,1,4,0,0,0,0,0,0,0,0,33593.75,50725.0,16,12,0,0,0,0,4,3,10,9,3
2669,35.0,1,3,2,0,0,0,0,0,0,0,1,2,3,2,2,1,0,0,0,0,0,0,0,0,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,4
2670,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33094.444444444445,55050.0,18,10,0,0,0,0,4,3,13,6,4
2671,24.0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45486.666666666664,35684.61538461538,15,13,0,0,0,0,3,4,12,7,4
2672,29.0,0,3,0,0,1,0,1,1,0,0,3,2,2,4,3,0,0,0,0,0,0,0,0,0,50712.5,27900.0,16,12,0,0,0,0,3,4,13,6,4
2673,27.0,0,1,1,1,0,1,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,47776.19047619047,20414.285714285714,21,7,0,0,0,0,4,3,16,3,4
2674,34.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55957.142857142855,35928.57142857143,7,21,0,0,0,0,3,4,4,15,4
2675,24.0,0,1,2,1,0,0,0,1,0,0,2,1,1,4,5,0,0,0,0,0,0,0,0,0,43509.09090909091,39270.58823529412,11,17,0,0,0,0,4,3,6,13,4
2676,53.0,0,0,0,0,1,0,0,1,0,0,8,3,3,10,17,8,0,0,0,0,0,0,0,0,40868.181818181816,41183.333333333336,22,6,0,0,0,0,4,3,16,3,3
2677,21.0,1,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50266.666666666664,12942.857142857143,21,7,0,0,0,0,5,2,16,3,4
2678,29.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35280.0,55075.0,20,8,0,0,0,0,5,2,13,6,4
2679,23.0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,35717.64705882353,49000.0,17,11,0,0,0,0,4,3,12,7,4
2680,27.0,0,1,3,0,0,1,1,0,0,1,7,2,3,12,9,2,0,0,0,0,0,0,0,0,41156.25,40641.666666666664,16,12,0,0,0,0,4,3,11,8,3
2681,24.0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40661.53846153846,41173.333333333336,13,15,0,0,0,0,2,5,11,8,4
2682,24.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37821.739130434784,55260.0,23,5,0,0,0,0,5,2,16,3,4
2683,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,37119.04761904762,52385.71428571428,21,7,0,0,0,0,4,3,15,4,4
2684,28.0,0,3,3,0,2,0,2,1,0,0,4,4,3,9,9,4,0,0,0,0,0,0,0,0,42386.36363636364,35616.666666666664,22,6,0,0,0,0,6,1,14,5,3
2685,24.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38790.0,46300.0,20,8,0,0,0,0,7,0,13,6,4
2686,29.0,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35640.0,54175.0,20,8,0,0,0,0,5,2,14,5,4
2687,37.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31142.105263157893,61611.11111111111,19,9,0,0,0,0,6,1,11,8,4
2688,32.0,1,3,3,2,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34506.25,49508.333333333336,16,12,0,0,0,0,5,2,10,9,4
2689,41.0,0,1,0,0,0,1,0,0,0,0,4,1,3,3,5,3,0,0,0,0,0,0,0,0,37068.181818181816,55116.666666666664,22,6,0,0,0,0,7,0,14,5,3
2690,27.0,1,1,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,48781.25,30475.0,16,12,0,0,0,0,5,2,9,10,4
2691,22.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,35457.89473684211,52500.0,19,9,0,0,0,0,5,2,13,6,4
2693,34.0,0,0,2,1,0,1,0,0,0,0,3,1,0,3,2,2,0,0,0,0,0,0,0,0,52980.0,34244.444444444445,10,18,0,0,0,0,1,6,9,10,4
2694,28.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20105.555555555555,78430.0,18,10,0,0,0,0,5,2,11,8,4
2696,24.0,1,2,0,0,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,49561.90476190476,15057.142857142857,21,7,0,0,0,0,5,2,16,3,4
2697,18.0,1,2,3,0,0,1,1,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,48177.77777777778,27900.0,18,10,0,0,0,0,4,3,12,7,4
2698,24.0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,42135.0,37937.5,20,8,0,0,0,0,5,2,15,4,4
2699,19.0,0,3,2,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42341.17647058824,38763.63636363636,17,11,0,0,0,0,3,4,13,6,4
2700,24.0,0,3,3,0,0,1,2,2,0,1,2,2,3,2,4,3,0,0,0,0,0,0,0,0,39052.0,56633.333333333336,25,3,0,0,0,0,5,2,18,1,3
2701,22.0,0,3,3,2,2,1,2,2,0,1,8,3,4,14,9,3,0,0,0,0,0,0,0,0,40538.09523809524,42128.57142857143,21,7,0,0,0,0,6,1,13,6,3
2702,18.0,0,1,2,2,0,1,0,0,0,0,5,3,3,9,6,7,0,0,0,0,0,0,0,0,33658.333333333336,84600.0,24,4,0,0,0,0,6,1,16,3,3
2703,26.0,0,3,3,2,2,1,2,2,0,1,11,11,11,18,22,35,0,0,1,0,0,0,0,1,40935.71428571428,0.0,28,0,0,0,0,0,7,0,19,0,2
2704,32.0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,39430.769230769234,60500.0,26,2,0,0,0,0,6,1,18,1,4
2705,28.0,0,3,2,2,2,1,2,0,0,0,3,1,2,4,5,1,0,0,0,0,0,0,0,0,55366.666666666664,37000.0,6,22,0,0,0,0,2,5,4,15,4
2706,19.0,1,3,3,0,1,1,1,0,0,0,3,1,1,2,2,1,0,0,0,0,0,0,0,0,39088.46153846154,64950.0,26,2,0,0,0,0,7,0,17,2,4
2707,27.0,0,2,1,0,0,0,0,0,0,1,4,1,3,7,9,1,0,0,0,0,0,0,0,0,35840.90909090909,59616.666666666664,22,6,0,0,0,0,6,1,14,5,3
2708,27.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,48166.666666666664,32592.30769230769,15,13,0,0,0,0,3,4,11,8,4
2709,24.0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34027.27272727273,53700.0,11,6,0,0,0,0,2,1,9,4,4
2710,20.0,0,0,0,1,0,1,2,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,35870.0,53600.0,20,8,0,0,0,0,7,0,11,8,4
2711,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32530.434782608696,79600.0,23,5,0,0,0,0,5,2,16,3,4
